Pet_Name,Breed,Pet_Type,Age_Years,Weight_kg,Temperature_C,Heartbeat_BPM,Health_Status,Current_Behavior,Recommendation
Rocky,Labrador Retriever,Dog,1,43.5,38.31,89,Normal,Active and Happy,Continue regular monitoring
Toby,Poodle,Dog,17,10.0,38.65,105,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Sphynx,Cat,2,9.5,39.34,140,Normal,Active and Happy,Continue regular monitoring
Simba,Domestic Shorthair,Cat,3,8.0,37.28,156,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Coco,Siamese,Cat,11,5.1,38.75,139,Normal,Active and Happy,Continue regular monitoring
Simba,Bulldog,Dog,6,7.2,38.82,102,Normal,Active and Happy,Continue regular monitoring
Ruby,Persian,Cat,8,2.4,38.52,128,Normal,Active and Happy,Continue regular monitoring
Charlie,Persian,Cat,9,4.5,39.22,187,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Rocky,Ragdoll,Cat,2,38.3,38.6,121,Normal,Active and Happy,Continue regular monitoring
Jack,Persian,Cat,14,5.2,38.24,124,Normal,Calm and Relaxed,Continue regular monitoring
Lucy,Beagle,Dog,13,3.0,39.02,120,Normal,Calm and Relaxed,Continue regular monitoring
Zoe,Beagle,Dog,3,3.5,39.1,103,Normal,Active and Happy,Continue regular monitoring
Milo,Maine Coon,Cat,14,18.5,38.32,122,Normal,Calm and Relaxed,Continue regular monitoring
Simba,Ragdoll,Cat,8,17.8,37.04,153,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Ruby,Maine Coon,Cat,3,28.6,38.4,113,Normal,Active and Happy,Continue regular monitoring
Rocky,Poodle,Dog,15,20.1,37.74,154,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Leo,Labrador Retriever,Dog,15,24.4,38.45,87,Normal,Calm and Relaxed,Continue regular monitoring
Molly,Bulldog,Dog,12,23.8,39.9,149,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Tiger,Chihuahua,Dog,4,2.5,40.01,183,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Zoe,Golden Retriever,Dog,3,10.5,38.45,78,Normal,Active and Happy,Continue regular monitoring
Simba,Ragdoll,Cat,2,33.9,38.52,109,Normal,Active and Happy,Continue regular monitoring
Rocky,Bulldog,Dog,15,17.9,37.54,141,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Oscar,Bengal,Cat,7,19.9,38.48,109,Normal,Active and Happy,Continue regular monitoring
Tiger,Chihuahua,Dog,15,4.5,38.73,112,Normal,Calm and Relaxed,Continue regular monitoring
Jack,Bengal,Cat,15,12.6,38.53,135,Normal,Calm and Relaxed,Continue regular monitoring
Buddy,Labrador Retriever,Dog,10,25.2,38.85,97,Normal,Active and Happy,Continue regular monitoring
Charlie,Labrador Retriever,Dog,12,37.1,38.44,81,Normal,Active and Happy,Continue regular monitoring
Milo,Beagle,Dog,7,7.0,37.95,215,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Tiger,Bengal,Cat,17,10.1,38.74,119,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Golden Retriever,Dog,1,25.2,38.5,101,Normal,Active and Happy,Continue regular monitoring
Charlie,Golden Retriever,Dog,6,21.8,38.33,97,Normal,Active and Happy,Continue regular monitoring
Toby,Domestic Shorthair,Cat,3,3.0,38.73,156,Normal,Active and Happy,Continue regular monitoring
Cooper,Ragdoll,Cat,4,38.7,38.86,112,Normal,Active and Happy,Continue regular monitoring
Rocky,Chihuahua,Dog,9,3.4,39.01,119,Normal,Active and Happy,Continue regular monitoring
Oscar,Labrador Retriever,Dog,8,38.4,38.71,91,Normal,Active and Happy,Continue regular monitoring
Simba,Persian,Cat,10,1.0,38.26,129,Normal,Active and Happy,Continue regular monitoring
Tiger,Persian,Cat,4,1.5,38.21,122,Normal,Active and Happy,Continue regular monitoring
Zoe,Sphynx,Cat,9,9.7,39.32,157,Normal,Active and Happy,Continue regular monitoring
Bella,Bengal,Cat,15,11.0,38.86,114,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Chihuahua,Dog,11,5.2,38.76,140,Normal,Active and Happy,Continue regular monitoring
Simba,Beagle,Dog,9,1.1,38.76,115,Normal,Active and Happy,Continue regular monitoring
Molly,Persian,Cat,1,3.1,38.23,129,Normal,Active and Happy,Continue regular monitoring
Cooper,Ragdoll,Cat,14,26.0,37.39,160,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Charlie,Labrador Retriever,Dog,9,15.6,38.24,91,Normal,Active and Happy,Continue regular monitoring
Buddy,Persian,Cat,17,7.7,39.58,148,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Bella,Persian,Cat,2,5.5,38.51,137,Normal,Active and Happy,Continue regular monitoring
Lucy,Chihuahua,Dog,3,5.6,38.66,149,Normal,Active and Happy,Continue regular monitoring
Leo,Persian,Cat,6,6.8,38.7,140,Normal,Active and Happy,Continue regular monitoring
Tiger,Maine Coon,Cat,4,18.3,38.65,122,Normal,Active and Happy,Continue regular monitoring
Charlie,Domestic Shorthair,Cat,4,3.6,37.83,149,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Simba,Chihuahua,Dog,1,2.7,38.83,130,Normal,Active and Happy,Continue regular monitoring
Daisy,German Shepherd,Dog,15,23.5,38.5,86,Normal,Calm and Relaxed,Continue regular monitoring
Oscar,Bulldog,Dog,5,21.3,40.18,157,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Molly,Bulldog,Dog,6,14.3,39.01,81,Normal,Active and Happy,Continue regular monitoring
Buddy,Bulldog,Dog,6,3.4,39.53,148,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Tiger,Bengal,Cat,7,14.6,40.38,156,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Zoe,Bulldog,Dog,8,20.6,38.77,101,Normal,Active and Happy,Continue regular monitoring
Lucy,Sphynx,Cat,4,3.1,40.86,161,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Daisy,Golden Retriever,Dog,17,35.1,37.85,112,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Milo,Bulldog,Dog,8,10.0,39.04,102,Normal,Active and Happy,Continue regular monitoring
Coco,Maine Coon,Cat,5,16.1,38.41,126,Normal,Active and Happy,Continue regular monitoring
Lucy,Bulldog,Dog,12,23.3,40.45,162,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Molly,Sphynx,Cat,12,8.9,40.6,186,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Lucy,Domestic Shorthair,Cat,6,4.3,38.81,124,Normal,Active and Happy,Continue regular monitoring
Jack,Poodle,Dog,1,10.0,36.74,220,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Simba,Ragdoll,Cat,4,41.7,38.73,118,Normal,Active and Happy,Continue regular monitoring
Daisy,Poodle,Dog,9,25.1,38.72,92,Normal,Active and Happy,Continue regular monitoring
Jack,Ragdoll,Cat,8,36.3,38.82,120,Normal,Active and Happy,Continue regular monitoring
Jack,Domestic Shorthair,Cat,6,4.3,38.55,104,Normal,Active and Happy,Continue regular monitoring
Lucy,Domestic Shorthair,Cat,8,4.4,39.53,182,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Simba,Maine Coon,Cat,1,38.0,38.77,125,Normal,Active and Happy,Continue regular monitoring
Lucy,Sphynx,Cat,6,7.2,39.05,152,Normal,Active and Happy,Continue regular monitoring
Lucy,German Shepherd,Dog,5,28.4,38.58,79,Normal,Active and Happy,Continue regular monitoring
Bella,Golden Retriever,Dog,15,33.9,38.54,70,Normal,Calm and Relaxed,Continue regular monitoring
Toby,Persian,Cat,13,4.3,38.54,113,Normal,Calm and Relaxed,Continue regular monitoring
Cooper,Ragdoll,Cat,6,33.3,40.46,150,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Daisy,Bengal,Cat,14,16.8,38.58,101,Normal,Calm and Relaxed,Continue regular monitoring
Jack,Poodle,Dog,4,18.8,38.56,103,Normal,Active and Happy,Continue regular monitoring
Simba,Ragdoll,Cat,5,33.8,38.54,120,Normal,Active and Happy,Continue regular monitoring
Lucy,Bulldog,Dog,16,7.4,38.93,95,Normal,Calm and Relaxed,Continue regular monitoring
Leo,German Shepherd,Dog,9,38.3,38.49,83,Normal,Active and Happy,Continue regular monitoring
Cooper,Bulldog,Dog,6,13.6,38.46,109,Normal,Active and Happy,Continue regular monitoring
Tiger,Bulldog,Dog,4,17.5,38.61,108,Normal,Active and Happy,Continue regular monitoring
Zoe,Siamese,Cat,5,4.9,38.46,137,Normal,Active and Happy,Continue regular monitoring
Oscar,Persian,Cat,8,6.9,38.41,135,Normal,Active and Happy,Continue regular monitoring
Simba,Beagle,Dog,1,4.1,38.97,107,Normal,Active and Happy,Continue regular monitoring
Coco,Persian,Cat,4,4.0,40.4,181,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Lucy,Maine Coon,Cat,9,30.7,38.04,121,Normal,Active and Happy,Continue regular monitoring
Luna,Labrador Retriever,Dog,6,25.3,38.53,93,Normal,Active and Happy,Continue regular monitoring
Luna,Labrador Retriever,Dog,1,30.8,36.62,152,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Oscar,Bulldog,Dog,8,13.5,38.4,107,Normal,Active and Happy,Continue regular monitoring
Molly,Sphynx,Cat,15,6.0,41.51,156,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Simba,Maine Coon,Cat,7,30.3,38.34,123,Normal,Active and Happy,Continue regular monitoring
Daisy,Sphynx,Cat,3,4.3,39.23,140,Normal,Active and Happy,Continue regular monitoring
Max,Ragdoll,Cat,3,15.4,38.36,125,Normal,Active and Happy,Continue regular monitoring
Rocky,German Shepherd,Dog,2,20.5,38.55,108,Normal,Active and Happy,Continue regular monitoring
Molly,German Shepherd,Dog,4,35.0,38.78,115,Normal,Active and Happy,Continue regular monitoring
Daisy,Labrador Retriever,Dog,5,40.9,38.6,95,Normal,Active and Happy,Continue regular monitoring
Leo,Beagle,Dog,9,3.3,39.18,117,Normal,Active and Happy,Continue regular monitoring
Molly,Maine Coon,Cat,1,22.9,38.34,117,Normal,Active and Happy,Continue regular monitoring
Tiger,Poodle,Dog,1,16.9,38.75,99,Normal,Active and Happy,Continue regular monitoring
Toby,German Shepherd,Dog,1,30.5,38.71,87,Normal,Active and Happy,Continue regular monitoring
Luna,Beagle,Dog,17,4.7,39.06,112,Normal,Calm and Relaxed,Continue regular monitoring
Coco,Golden Retriever,Dog,2,33.7,38.39,101,Normal,Active and Happy,Continue regular monitoring
Bella,Golden Retriever,Dog,10,36.1,38.53,103,Normal,Active and Happy,Continue regular monitoring
Jack,Labrador Retriever,Dog,7,22.5,38.4,82,Normal,Active and Happy,Continue regular monitoring
Luna,Poodle,Dog,7,19.8,37.85,170,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Charlie,German Shepherd,Dog,1,24.0,38.75,79,Normal,Active and Happy,Continue regular monitoring
Jack,Ragdoll,Cat,8,20.7,40.04,154,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Ruby,Maine Coon,Cat,2,31.1,37.84,147,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Simba,Beagle,Dog,1,5.1,38.84,129,Normal,Active and Happy,Continue regular monitoring
Cooper,Beagle,Dog,15,5.6,40.07,139,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Tiger,German Shepherd,Dog,6,36.8,38.81,96,Normal,Active and Happy,Continue regular monitoring
Daisy,Beagle,Dog,8,8.6,39.2,116,Normal,Active and Happy,Continue regular monitoring
Jack,Sphynx,Cat,14,5.7,37.82,207,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Luna,Maine Coon,Cat,7,27.2,38.22,118,Normal,Active and Happy,Continue regular monitoring
Bella,Domestic Shorthair,Cat,8,5.3,38.62,130,Normal,Active and Happy,Continue regular monitoring
Ruby,Ragdoll,Cat,4,26.4,38.46,114,Normal,Active and Happy,Continue regular monitoring
Leo,Bulldog,Dog,8,10.0,40.51,203,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Luna,Sphynx,Cat,1,4.7,40.06,170,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Bella,Labrador Retriever,Dog,4,33.5,38.48,88,Normal,Active and Happy,Continue regular monitoring
Lucy,Siamese,Cat,9,7.3,38.57,137,Normal,Active and Happy,Continue regular monitoring
Bella,Maine Coon,Cat,11,29.3,37.68,149,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Golden Retriever,Dog,4,24.4,38.68,86,Normal,Active and Happy,Continue regular monitoring
Bella,Poodle,Dog,8,17.9,38.62,96,Normal,Active and Happy,Continue regular monitoring
Jack,Siamese,Cat,12,5.0,38.99,154,Normal,Active and Happy,Continue regular monitoring
Max,Sphynx,Cat,12,3.7,39.21,140,Normal,Active and Happy,Continue regular monitoring
Bella,Siamese,Cat,9,2.3,37.7,175,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Bella,Maine Coon,Cat,4,11.9,39.28,131,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Bella,German Shepherd,Dog,1,34.4,38.33,99,Normal,Active and Happy,Continue regular monitoring
Daisy,Golden Retriever,Dog,7,5.1,38.46,84,Normal,Active and Happy,Continue regular monitoring
Ruby,Labrador Retriever,Dog,11,40.5,38.19,92,Normal,Active and Happy,Continue regular monitoring
Leo,Poodle,Dog,4,11.9,39.72,139,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Cooper,German Shepherd,Dog,16,32.9,37.06,128,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Charlie,Persian,Cat,4,3.1,38.55,135,Normal,Active and Happy,Continue regular monitoring
Toby,Chihuahua,Dog,4,5.9,38.88,108,Normal,Active and Happy,Continue regular monitoring
Buddy,Labrador Retriever,Dog,13,36.4,36.99,199,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Buddy,Poodle,Dog,2,17.7,38.71,96,Normal,Active and Happy,Continue regular monitoring
Leo,Maine Coon,Cat,1,26.7,37.64,158,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Leo,Maine Coon,Cat,5,39.3,37.2,172,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Cooper,Golden Retriever,Dog,7,28.0,38.69,90,Normal,Active and Happy,Continue regular monitoring
Cooper,Labrador Retriever,Dog,7,25.4,37.44,144,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Bella,Siamese,Cat,7,6.0,38.68,134,Normal,Active and Happy,Continue regular monitoring
Molly,Poodle,Dog,16,9.0,38.93,91,Normal,Calm and Relaxed,Continue regular monitoring
Toby,Chihuahua,Dog,17,2.7,38.94,120,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Ragdoll,Cat,8,27.0,38.5,114,Normal,Active and Happy,Continue regular monitoring
Max,Persian,Cat,10,3.8,38.57,121,Normal,Active and Happy,Continue regular monitoring
Zoe,Golden Retriever,Dog,15,22.9,38.59,76,Normal,Calm and Relaxed,Continue regular monitoring
Bella,German Shepherd,Dog,3,26.3,38.64,79,Normal,Active and Happy,Continue regular monitoring
Coco,German Shepherd,Dog,2,38.1,38.83,80,Normal,Active and Happy,Continue regular monitoring
Ruby,Maine Coon,Cat,15,21.3,38.38,102,Normal,Calm and Relaxed,Continue regular monitoring
Milo,Sphynx,Cat,3,5.0,39.7,170,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Domestic Shorthair,Cat,10,5.0,38.52,104,Normal,Active and Happy,Continue regular monitoring
Luna,Siamese,Cat,1,3.5,38.7,124,Normal,Active and Happy,Continue regular monitoring
Buddy,Chihuahua,Dog,14,3.7,38.53,106,Normal,Calm and Relaxed,Continue regular monitoring
Tiger,Domestic Shorthair,Cat,7,2.0,38.17,134,Normal,Active and Happy,Continue regular monitoring
Max,Siamese,Cat,5,6.4,38.7,132,Normal,Active and Happy,Continue regular monitoring
Leo,Ragdoll,Cat,4,34.7,38.18,116,Normal,Active and Happy,Continue regular monitoring
Zoe,Bulldog,Dog,3,24.4,39.19,92,Normal,Active and Happy,Continue regular monitoring
Daisy,Beagle,Dog,6,1.3,38.8,115,Normal,Active and Happy,Continue regular monitoring
Coco,Golden Retriever,Dog,6,30.2,40.31,137,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Milo,Beagle,Dog,2,6.0,38.66,118,Normal,Active and Happy,Continue regular monitoring
Coco,Bulldog,Dog,15,13.7,38.94,96,Normal,Calm and Relaxed,Continue regular monitoring
Bella,Bulldog,Dog,1,8.5,38.5,96,Normal,Active and Happy,Continue regular monitoring
Toby,German Shepherd,Dog,13,26.0,38.53,86,Normal,Calm and Relaxed,Continue regular monitoring
Charlie,Bengal,Cat,8,21.6,40.24,191,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Toby,Persian,Cat,5,3.3,38.35,119,Normal,Active and Happy,Continue regular monitoring
Coco,Siamese,Cat,12,6.3,38.64,127,Normal,Active and Happy,Continue regular monitoring
Lucy,Golden Retriever,Dog,3,45.0,38.4,87,Normal,Active and Happy,Continue regular monitoring
Bella,Labrador Retriever,Dog,7,29.8,38.46,85,Normal,Active and Happy,Continue regular monitoring
Tiger,Golden Retriever,Dog,7,41.2,39.6,127,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Coco,Beagle,Dog,3,5.3,39.52,155,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Milo,Sphynx,Cat,11,6.7,38.96,139,Normal,Active and Happy,Continue regular monitoring
Ruby,German Shepherd,Dog,13,21.0,40.55,135,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Zoe,Siamese,Cat,17,1.1,40.5,187,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Cooper,German Shepherd,Dog,5,32.5,39.75,140,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Ruby,Siamese,Cat,10,4.2,41.1,193,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Charlie,Siamese,Cat,15,5.3,38.78,119,Normal,Calm and Relaxed,Continue regular monitoring
Oscar,Maine Coon,Cat,3,33.4,40.03,161,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Chihuahua,Dog,1,4.2,38.79,121,Normal,Active and Happy,Continue regular monitoring
Coco,Persian,Cat,1,5.9,38.51,129,Normal,Active and Happy,Continue regular monitoring
Toby,Ragdoll,Cat,5,27.9,38.65,119,Normal,Active and Happy,Continue regular monitoring
Oscar,Chihuahua,Dog,7,3.7,39.88,193,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Ruby,Bengal,Cat,2,13.9,38.83,131,Normal,Active and Happy,Continue regular monitoring
Molly,Domestic Shorthair,Cat,13,3.6,38.49,122,Normal,Calm and Relaxed,Continue regular monitoring
Daisy,Poodle,Dog,1,22.9,38.7,105,Normal,Active and Happy,Continue regular monitoring
Milo,Bulldog,Dog,6,11.5,38.65,114,Normal,Active and Happy,Continue regular monitoring
Milo,Persian,Cat,7,1.9,39.6,130,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Rocky,Chihuahua,Dog,7,4.1,38.74,106,Normal,Active and Happy,Continue regular monitoring
Ruby,German Shepherd,Dog,10,40.4,38.87,105,Normal,Active and Happy,Continue regular monitoring
Charlie,Beagle,Dog,7,4.8,38.54,112,Normal,Active and Happy,Continue regular monitoring
Buddy,Siamese,Cat,4,2.4,39.98,137,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Tiger,Domestic Shorthair,Cat,5,6.6,37.62,178,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Leo,Bulldog,Dog,17,9.8,38.76,99,Normal,Calm and Relaxed,Continue regular monitoring
Max,Poodle,Dog,2,14.4,40.63,175,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Bella,Chihuahua,Dog,13,6.4,38.61,118,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Sphynx,Cat,2,5.3,40.9,192,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Cooper,Poodle,Dog,9,10.2,38.82,94,Normal,Active and Happy,Continue regular monitoring
Jack,Maine Coon,Cat,6,43.5,38.83,120,Normal,Active and Happy,Continue regular monitoring
Toby,Sphynx,Cat,1,10.2,38.83,135,Normal,Active and Happy,Continue regular monitoring
Oscar,Ragdoll,Cat,6,37.6,38.61,133,Normal,Active and Happy,Continue regular monitoring
Ruby,Persian,Cat,10,5.5,38.04,162,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Oscar,Siamese,Cat,1,6.8,38.36,128,Normal,Active and Happy,Continue regular monitoring
