Pet_Name,Breed,Pet_Type,Age_Years,Weight_kg,Temperature_C,Heartbeat_BPM,Health_Status,Current_Behavior,Recommendation
Bella,Labrador Retriever,Dog,4.0,33.5,38.48,88.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Siamese,Cat,9.0,7.3,38.57,137.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Maine Coon,Cat,11.0,29.3,37.68,149.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Golden Retriever,Dog,4.0,24.4,38.68,86.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Poodle,Dog,8.0,17.9,38.62,96.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Siamese,Cat,12.0,5.0,38.99,154.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Sphynx,Cat,12.0,3.7,39.21,140.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Siamese,Cat,9.0,2.3,37.7,175.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Bella,Maine Coon,Cat,4.0,11.9,39.28,131.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Bella,German Shepherd,Dog,1.0,34.4,38.33,99.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Golden Retriever,Dog,7.0,5.1,38.46,84.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Labrador Retriever,Dog,11.0,40.5,38.19,92.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Poodle,Dog,4.0,11.9,39.72,139.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Cooper,German Shepherd,Dog,16.0,32.9,37.56500000000001,128.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Charlie,Persian,Cat,4.0,3.1,38.55,135.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Chihuahua,Dog,4.0,5.9,38.88,108.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Labrador Retriever,Dog,13.0,36.4,37.56500000000001,199.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Buddy,Poodle,Dog,2.0,17.7,38.71,96.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Maine Coon,Cat,1.0,26.7,37.64,158.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Leo,Maine Coon,Cat,5.0,39.3,37.56500000000001,172.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Cooper,Golden Retriever,Dog,7.0,28.0,38.69,90.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Labrador Retriever,Dog,7.0,25.4,37.56500000000001,144.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Bella,Siamese,Cat,7.0,6.0,38.68,134.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Poodle,Dog,16.0,9.0,38.93,91.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Toby,Chihuahua,Dog,17.0,2.7,38.94,120.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Luna,Ragdoll,Cat,8.0,27.0,38.5,114.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Persian,Cat,10.0,3.8,38.57,121.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Golden Retriever,Dog,15.0,22.9,38.59,76.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Bella,German Shepherd,Dog,3.0,26.3,38.64,79.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,German Shepherd,Dog,2.0,38.1,38.83,80.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Maine Coon,Cat,15.0,21.3,38.38,102.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Milo,Sphynx,Cat,3.0,5.0,39.7,170.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Domestic Shorthair,Cat,10.0,5.0,38.52,104.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Siamese,Cat,1.0,3.5,38.7,124.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Chihuahua,Dog,14.0,3.7,38.53,106.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Tiger,Domestic Shorthair,Cat,7.0,2.0,38.17,134.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Siamese,Cat,5.0,6.4,38.7,132.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Ragdoll,Cat,4.0,34.7,38.18,116.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Bulldog,Dog,3.0,24.4,39.19,92.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Beagle,Dog,6.0,1.3,38.8,115.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Golden Retriever,Dog,6.0,30.2,39.925,137.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Milo,Beagle,Dog,2.0,6.0,38.66,118.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Bulldog,Dog,15.0,13.7,38.94,96.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Bella,Bulldog,Dog,1.0,8.5,38.5,96.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,German Shepherd,Dog,13.0,26.0,38.53,86.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Charlie,Bengal,Cat,8.0,21.6,39.925,191.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Toby,Persian,Cat,5.0,3.3,38.35,119.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Siamese,Cat,12.0,6.3,38.64,127.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Golden Retriever,Dog,3.0,45.0,38.4,87.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Labrador Retriever,Dog,7.0,29.8,38.46,85.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Golden Retriever,Dog,7.0,41.2,39.6,127.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Coco,Beagle,Dog,3.0,5.3,39.52,155.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Milo,Sphynx,Cat,11.0,6.7,38.96,139.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,German Shepherd,Dog,13.0,21.0,39.925,135.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,Siamese,Cat,17.0,1.1,39.925,187.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Cooper,German Shepherd,Dog,5.0,32.5,39.75,140.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Ruby,Siamese,Cat,10.0,4.2,39.925,193.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Charlie,Siamese,Cat,15.0,5.3,38.78,119.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Oscar,Maine Coon,Cat,3.0,33.4,39.925,161.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Chihuahua,Dog,1.0,4.2,38.79,121.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Persian,Cat,1.0,5.9,38.51,129.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Ragdoll,Cat,5.0,27.9,38.65,119.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Chihuahua,Dog,7.0,3.7,39.88,193.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Ruby,Bengal,Cat,2.0,13.9,38.83,131.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Domestic Shorthair,Cat,13.0,3.6,38.49,122.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Daisy,Poodle,Dog,1.0,22.9,38.7,105.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Bulldog,Dog,6.0,11.5,38.65,114.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Persian,Cat,7.0,1.9,39.6,130.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Rocky,Chihuahua,Dog,7.0,4.1,38.74,106.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,German Shepherd,Dog,10.0,40.4,38.87,105.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Beagle,Dog,7.0,4.8,38.54,112.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Siamese,Cat,4.0,2.4,39.925,137.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Tiger,Domestic Shorthair,Cat,5.0,6.6,37.62,178.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Leo,Bulldog,Dog,17.0,9.8,38.76,99.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Max,Poodle,Dog,2.0,14.4,39.925,175.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Bella,Chihuahua,Dog,13.0,6.4,38.61,118.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Luna,Sphynx,Cat,2.0,5.3,39.925,192.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Cooper,Poodle,Dog,9.0,10.2,38.82,94.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Maine Coon,Cat,6.0,43.5,38.83,120.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Sphynx,Cat,1.0,10.2,38.83,135.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Ragdoll,Cat,6.0,37.6,38.61,133.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Persian,Cat,10.0,5.5,38.04,162.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Oscar,Siamese,Cat,1.0,6.8,38.36,128.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Poodle,Dog,9.0,7.8,38.73,88.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Maine Coon,Cat,8.0,42.8,38.74,110.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Ragdoll,Cat,6.0,28.1,38.24,129.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Bulldog,Dog,2.0,15.7,38.88,108.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,German Shepherd,Dog,1.0,30.7,38.46,87.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Sphynx,Cat,17.0,4.6,39.29,149.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Coco,Ragdoll,Cat,3.0,20.9,39.58,173.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Buddy,Bulldog,Dog,15.0,15.4,38.97,86.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Leo,Siamese,Cat,1.0,4.3,37.71,149.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,Ragdoll,Cat,17.0,28.6,38.51,98.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Jack,Maine Coon,Cat,9.0,22.0,38.4,119.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Poodle,Dog,1.0,10.9,38.95,111.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Persian,Cat,3.0,4.7,38.25,140.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Maine Coon,Cat,11.0,31.4,37.56500000000001,174.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Cooper,German Shepherd,Dog,1.0,30.0,38.67,87.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Bengal,Cat,2.0,18.4,39.08,134.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Bulldog,Dog,5.0,21.4,38.99,108.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Siamese,Cat,7.0,5.4,38.57,125.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Sphynx,Cat,6.0,2.6,39.22,140.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Sphynx,Cat,6.0,8.8,39.26,148.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,German Shepherd,Dog,2.0,29.6,38.57,81.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Poodle,Dog,7.0,23.0,38.36,115.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Poodle,Dog,11.0,20.0,37.81,174.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Zoe,Siamese,Cat,5.0,5.4,38.57,132.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Chihuahua,Dog,2.0,3.1,38.95,141.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Chihuahua,Dog,1.0,5.6,39.87,168.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Siamese,Cat,17.0,6.1,38.55,118.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Max,Chihuahua,Dog,8.0,7.8,39.38,131.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Persian,Cat,14.0,7.6,38.19,135.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Coco,Maine Coon,Cat,6.0,22.7,39.925,175.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Cooper,Bulldog,Dog,2.0,14.3,38.27,160.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Ruby,Sphynx,Cat,6.0,3.5,39.51,129.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Siamese,Cat,3.0,5.1,38.53,129.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Maine Coon,Cat,3.0,35.3,38.25,118.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Persian,Cat,3.0,4.7,38.32,152.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Ragdoll,Cat,4.0,26.9,37.71,138.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Buddy,German Shepherd,Dog,8.0,32.1,38.75,88.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Maine Coon,Cat,9.0,25.1,38.15,115.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Labrador Retriever,Dog,6.0,37.2,38.41,101.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Bulldog,Dog,10.0,14.3,38.62,106.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Chihuahua,Dog,3.0,7.5,39.24,132.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Chihuahua,Dog,6.0,3.1,39.925,202.5,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Molly,Domestic Shorthair,Cat,7.0,4.5,38.53,140.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Labrador Retriever,Dog,14.0,30.3,38.73,77.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Cooper,Bengal,Cat,7.0,12.1,39.925,179.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Rocky,Persian,Cat,9.0,7.1,38.89,127.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Siamese,Cat,16.0,5.3,38.58,114.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Ruby,Bulldog,Dog,10.0,18.9,38.39,103.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Chihuahua,Dog,1.0,3.3,38.78,146.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Bengal,Cat,3.0,10.6,39.65,169.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,Persian,Cat,6.0,7.2,38.36,131.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Ragdoll,Cat,9.0,41.8,39.925,163.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Max,Persian,Cat,2.0,4.6,37.56500000000001,167.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Molly,Ragdoll,Cat,3.0,37.5,39.925,197.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Bella,Bengal,Cat,5.0,30.9,38.92,132.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Maine Coon,Cat,5.0,26.5,38.42,111.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Ragdoll,Cat,8.0,18.3,38.69,130.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Persian,Cat,12.0,6.2,38.27,148.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Bengal,Cat,12.0,17.2,39.68,152.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Leo,Beagle,Dog,15.0,7.1,38.55,108.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Zoe,Ragdoll,Cat,13.0,33.7,37.82,128.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Tiger,Bengal,Cat,3.0,23.7,38.69,125.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Bulldog,Dog,7.0,15.3,38.85,116.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Bulldog,Dog,7.0,14.5,39.925,150.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Toby,Ragdoll,Cat,1.0,39.0,39.925,128.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Leo,Sphynx,Cat,7.0,5.1,38.98,132.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Bulldog,Dog,9.0,17.9,37.89,133.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Molly,Maine Coon,Cat,5.0,29.3,37.56500000000001,193.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Charlie,Persian,Cat,4.0,2.7,38.48,139.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Siamese,Cat,7.0,3.2,38.87,131.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Beagle,Dog,16.0,5.1,39.925,157.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Ruby,Domestic Shorthair,Cat,1.0,3.4,37.56500000000001,201.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Lucy,Bulldog,Dog,8.0,12.8,39.2,109.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Persian,Cat,3.0,6.6,38.14,122.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Sphynx,Cat,3.0,3.3,39.23,128.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Maine Coon,Cat,4.0,32.3,39.925,154.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Buddy,Chihuahua,Dog,4.0,6.7,39.01,112.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Domestic Shorthair,Cat,3.0,7.6,37.93,150.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Bulldog,Dog,8.0,16.5,38.87,73.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Labrador Retriever,Dog,7.0,29.3,37.56500000000001,156.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Daisy,German Shepherd,Dog,4.0,21.6,38.62,86.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Poodle,Dog,7.0,23.0,38.63,112.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Persian,Cat,9.0,7.0,38.23,126.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Persian,Cat,5.0,3.8,38.96,118.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Sphynx,Cat,7.0,6.7,39.07,139.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,German Shepherd,Dog,7.0,16.0,39.925,135.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Molly,Domestic Shorthair,Cat,15.0,3.9,38.78,128.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Lucy,Labrador Retriever,Dog,8.0,27.6,38.56,91.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Persian,Cat,9.0,3.6,38.45,129.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,German Shepherd,Dog,3.0,17.8,39.925,191.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Coco,Beagle,Dog,4.0,2.6,38.42,111.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Golden Retriever,Dog,5.0,34.0,39.55,132.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Chihuahua,Dog,4.0,7.0,39.0,132.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Chihuahua,Dog,11.0,8.5,39.925,197.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Tiger,Persian,Cat,14.0,2.5,38.42,132.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Buddy,Poodle,Dog,7.0,13.1,38.65,96.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Golden Retriever,Dog,1.0,34.7,38.55,94.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Bulldog,Dog,8.0,22.5,38.66,95.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Poodle,Dog,5.0,9.2,37.56500000000001,160.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Lucy,Sphynx,Cat,6.0,4.3,39.08,141.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,German Shepherd,Dog,3.0,35.4,37.56500000000001,131.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Toby,Bulldog,Dog,1.0,15.2,38.79,114.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Chihuahua,Dog,16.0,3.3,38.84,121.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Simba,Poodle,Dog,4.0,23.0,39.925,158.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Oscar,Sphynx,Cat,15.0,6.0,39.51,138.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Leo,Labrador Retriever,Dog,15.0,26.0,37.56500000000001,143.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Tiger,Beagle,Dog,8.0,1.1,38.71,119.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Maine Coon,Cat,5.0,23.4,38.06,100.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Chihuahua,Dog,10.0,7.3,39.5,202.5,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Cooper,Ragdoll,Cat,9.0,32.2,38.46,114.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Sphynx,Cat,14.0,7.4,38.39,187.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,Golden Retriever,Dog,1.0,41.9,38.56,68.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Labrador Retriever,Dog,12.0,30.0,39.925,125.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Leo,Maine Coon,Cat,10.0,27.3,38.5,112.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Poodle,Dog,6.0,20.8,38.7,104.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Bulldog,Dog,16.0,17.1,38.73,95.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Max,German Shepherd,Dog,3.0,39.8,39.925,167.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Charlie,Maine Coon,Cat,1.0,45.2,37.56500000000001,147.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Rocky,Beagle,Dog,7.0,6.5,38.92,97.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Bulldog,Dog,10.0,13.5,38.6,87.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Maine Coon,Cat,13.0,43.9,38.38,105.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Max,Bengal,Cat,1.0,18.9,38.6,143.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Siamese,Cat,4.0,4.0,38.64,110.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Bulldog,Dog,4.0,14.5,38.39,90.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Bulldog,Dog,15.0,15.7,38.67,85.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Charlie,Maine Coon,Cat,4.0,21.5,38.33,124.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Persian,Cat,7.0,3.7,38.21,140.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Siamese,Cat,4.0,3.4,38.88,129.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Beagle,Dog,13.0,6.6,38.67,105.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Zoe,Bengal,Cat,7.0,20.5,38.81,128.0,Normal,Active And Happy,Continue Regular Monitoring
